structure,nums,freq
L1D5L5D1L4S1L3,1,0.000000155554089890
S1L3D8S2,1,0.000000155554089890
D1L1D1L1D1L1D1L1D1L2D1,1,0.000000155554089890
L1D1S1L1S1D2L1S3L2S1,1,0.000000155554089890
S1L1D1L2D1L1S1,1,0.000000155554089890
S2D2S1L6,1,0.000000155554089890
D3S1D2L1S1L1,1,0.000000155554089890
L2S1D1L1D1L3D1,1,0.000000155554089890
L2D1L1D2L1D1L3,1,0.000000155554089890
L2D4L2S1D3S1L3,1,0.000000155554089890
L5D1S1L5D1S1,1,0.000000155554089890
L3D5L3S2,1,0.000000155554089890
D6L2S2L3,1,0.000000155554089890
L3S3L4D2,1,0.000000155554089890
L8S1L3S1D3,1,0.000000155554089890
D1L3D2S4,1,0.000000155554089890
D2S1D2S3D1,1,0.000000155554089890
L3D1L1D1L1D1L1D2,1,0.000000155554089890
L1D1L1D1L3D2L1D1,1,0.000000155554089890
L3D1L3D10,1,0.000000155554089890
L7D1L5S1,1,0.000000155554089890
L6D2L3D2L1,1,0.000000155554089890
D3S1D3S1D6,1,0.000000155554089890
L1S1D2S1D2S1D2S1L1,1,0.000000155554089890
L3D2S1D2S1D1,1,0.000000155554089890
L3S2L3S1L2D2S2,1,0.000000155554089890
D9L1D2L2,1,0.000000155554089890
D4S1L4S1D4,1,0.000000155554089890
L1D5L1D3L1D3,1,0.000000155554089890
L3D2L4D2L3D2,1,0.000000155554089890
S1D2L2D4S1L2D4,1,0.000000155554089890
S1L4D8S1L4,1,0.000000155554089890
L1D1L1D5L1D3,1,0.000000155554089890
L5S1L1D1L2D2L3,1,0.000000155554089890
L1S1L9S1L2,1,0.000000155554089890
L2S1D2S1L2D2S1,1,0.000000155554089890
L1D1S1D3S1D2L2,1,0.000000155554089890
L2D1L12D1,1,0.000000155554089890
L4D2L2D1L4D2L2D1,1,0.000000155554089890
L4S1D1S1L3,1,0.000000155554089890
D1L2S1D3L1,1,0.000000155554089890
D6L1D6L1D1L1,1,0.000000155554089890
D2L9S5,1,0.000000155554089890
L10S2D1S1,1,0.000000155554089890
L3D1L5D1L2D8,1,0.000000155554089890
S4L4D2,1,0.000000155554089890
L3D1L1D3L1D2L3D1L1D3L1,1,0.000000155554089890
D1L1D1L1D2L2D4L4,1,0.000000155554089890
L1D1L7S1L2,1,0.000000155554089890
L2S1L4D1S1D2,1,0.000000155554089890
L1S1L3D1L2S1L7,1,0.000000155554089890
D1L3D1L3D1L2S1,1,0.000000155554089890
S1L5S1D6S1,1,0.000000155554089890
S1D2S1L8,1,0.000000155554089890
D4L1D4L1D3L2,1,0.000000155554089890
L6D2L3D3,1,0.000000155554089890
D3S3L3D2,1,0.000000155554089890
L4D9L6,1,0.000000155554089890
L1D1L4D1L1D4,1,0.000000155554089890
L1D2L1D1L1D1S2,1,0.000000155554089890
L1D2L2D1L2S1D1L2D1L2D1L1D2,1,0.000000155554089890
L2D1L1D3L2D1L1,1,0.000000155554089890
D3L1D1L1D1L1D2L1,1,0.000000155554089890
S1D4L5S1D1S1,1,0.000000155554089890
S1D3S1D8,1,0.000000155554089890
D3L2S1L1D1,1,0.000000155554089890
L3S1L2D2L4,1,0.000000155554089890
L2S1D2S1D2S1D2S1D4,1,0.000000155554089890
L2S2L3D1L1,1,0.000000155554089890
L4S1L2S1L3D1,1,0.000000155554089890
L1D2L1D2L1D1L1D2L1D2,1,0.000000155554089890
L4D8S1D1S1D1,1,0.000000155554089890
L1D1L1D5L1D5,1,0.000000155554089890
L5S1L3S1L3S1L3,1,0.000000155554089890
S2D2S2D2S2D2L3,1,0.000000155554089890
L2D4S1D5S1L1,1,0.000000155554089890
D1L2S1D5L1D3L2,1,0.000000155554089890
D4S1D2S1D7,1,0.000000155554089890
L6S1D2L3,1,0.000000155554089890
L1S1L3S1L7S1L3,1,0.000000155554089890
L2S1L3S1L2S1L1,1,0.000000155554089890
D2L3D1L2S1,1,0.000000155554089890
D1S1D1S1L1D3,1,0.000000155554089890
L7S1L6D6,1,0.000000155554089890
S1L4S1L3D4S3,1,0.000000155554089890
D4S1D1S1D1L7,1,0.000000155554089890
L4D1L1D1L1D1L1D1L1D1L3,1,0.000000155554089890
L4D3S1D7,1,0.000000155554089890
L3D1L4D1L1D1L1,1,0.000000155554089890
L2S6D3,1,0.000000155554089890
L4D4S2D2L2,1,0.000000155554089890
L1D2L1D2L1D4L1D4L1,1,0.000000155554089890
L1S1L1S1L1S1L1S1L1S3,1,0.000000155554089890
S1L1D2L1D3S1,1,0.000000155554089890
L1D2S1L1D2L1,1,0.000000155554089890
D4L2D2L1D2,1,0.000000155554089890
S2L3S1D4S2D2S4,1,0.000000155554089890
S2D4L9,1,0.000000155554089890
D2L2D1L3S2,1,0.000000155554089890
D1L5D1L2D1L5D1L4,1,0.000000155554089890
L1D2L1D2L1D2L7,1,0.000000155554089890
L4D2L4S1D1,1,0.000000155554089890
D1L5D1L4D1L2,1,0.000000155554089890
S3D2L8,1,0.000000155554089890
D1L1D1S1L9,1,0.000000155554089890
L1S1D1L1S1L1S1D1L1S1L1D1,1,0.000000155554089890
D6S1L7D1,1,0.000000155554089890
S1L1D6L2S1,1,0.000000155554089890
D2L2D1L2D6L1,1,0.000000155554089890
L8D2L1D2L1D1,1,0.000000155554089890
L7S3D4S2,1,0.000000155554089890
L1D3L1S1L1D2L4D2,1,0.000000155554089890
S1D2L6D2S1,1,0.000000155554089890
L1D5L1D3L1D2L1,1,0.000000155554089890
L2S1D12S1L2,1,0.000000155554089890
L2D4L2D4S3,1,0.000000155554089890
D1L1S1L3D3,1,0.000000155554089890
L2D2S3D2,1,0.000000155554089890
S1L10D6,1,0.000000155554089890
L1D3L1D2,1,0.000000155554089890
L2S1D2S1L1D1S1D1L1S1D2S1L2S1L1D1,1,0.000000155554089890
S1L7D1L1,1,0.000000155554089890
L6D1L3D2L1,1,0.000000155554089890
L4D2L6D1L1,1,0.000000155554089890
D2L3S1L1D2S1,1,0.000000155554089890
L7D3L4D6,1,0.000000155554089890
L4D1S1L2S1D1,1,0.000000155554089890
L4S1D2L9,1,0.000000155554089890
D1L4D1L4D1L4,1,0.000000155554089890
L7S1D3L2D1,1,0.000000155554089890
L4D1L2D1L6,1,0.000000155554089890
L1S1L3S1L2D2,1,0.000000155554089890
D1L1D1L2D2L5,1,0.000000155554089890
L4D2L1D1L1D2,1,0.000000155554089890
L6S1L6S1L3S1L2,1,0.000000155554089890
L1D1L1D1L1D1S1D8L1,1,0.000000155554089890
D16L3,1,0.000000155554089890
L3D7S6L4,1,0.000000155554089890
D1L1D1L2D2L1S1L1,1,0.000000155554089890
D1S1L2D2L2,1,0.000000155554089890
D2S1D2S1D2S1D2S1D1,1,0.000000155554089890
D1L3D1L7D2,1,0.000000155554089890
L1S1D3,1,0.000000155554089890
L5D1S1D3S1,1,0.000000155554089890
L2S1D3S1D1S1,1,0.000000155554089890
D4L2D5L1,1,0.000000155554089890
D2L1D2L1D2L2D1,1,0.000000155554089890
L2D4L3D4S3,1,0.000000155554089890
L5D1L3S1L4S1L3,1,0.000000155554089890
L4S2D6S1D3,1,0.000000155554089890
D1L1D1L1S1D1L1D1L1,1,0.000000155554089890
L9S1D1S1D1S1D1,1,0.000000155554089890
D1L1D1L2D2L1D1L2D1,1,0.000000155554089890
L1S1D1L2D1L2D2L1D2,1,0.000000155554089890
L2D1L1D4S3,1,0.000000155554089890
L3D2L5D1L2,1,0.000000155554089890
S2L1D1L4,1,0.000000155554089890
S6D6S1L3,1,0.000000155554089890
S1L3D1L3S1L3D1L3,1,0.000000155554089890
S1L1D12L2,1,0.000000155554089890
D1L1D1L1D1L2D1L3,1,0.000000155554089890
D8L3S1L4,1,0.000000155554089890
L2D1L3D1L5D1S3,1,0.000000155554089890
L5S1L8S1D2,1,0.000000155554089890
D2S1D1S1D1L3,1,0.000000155554089890
L2D4L3D4L5,1,0.000000155554089890
L4S1L1D1L1S1L3D2L1,1,0.000000155554089890
L2S1L2S1D3L1,1,0.000000155554089890
D1L2S1L7,1,0.000000155554089890
L3D1S1L2S2L1S6,1,0.000000155554089890
L2D1L1D2L2D1L1D1L2D1,1,0.000000155554089890
L9S1L3S1L3,1,0.000000155554089890
L2D1L1D2L2D1L1D1L2D1S1L4,1,0.000000155554089890
L3S1D2L10,1,0.000000155554089890
L1S1L1S1L1S1L1S1L1D5,1,0.000000155554089890
D1L1D2L1D3L7,1,0.000000155554089890
D3L2D3L2S1L3,1,0.000000155554089890
D4L4D4S1L2,1,0.000000155554089890
L3D1L2D1L2D1L2D1L3,1,0.000000155554089890
L1D4L1D3S2,1,0.000000155554089890
L6D2L2D3S1,1,0.000000155554089890
L3D1L2S1L3S1,1,0.000000155554089890
L1D1L2D1L2D8,1,0.000000155554089890
L4S1D1S1L1S1,1,0.000000155554089890
L3D9L4D3,1,0.000000155554089890
L2D4L1D2L1D2S2,1,0.000000155554089890
L6D4L6D1,1,0.000000155554089890
L1D6L6D2,1,0.000000155554089890
S6L5D4,1,0.000000155554089890
D2L4D1L4D2,1,0.000000155554089890
L13D3L4,1,0.000000155554089890
D3S1D1L1S1D1,1,0.000000155554089890
L6D3L2D1L1,1,0.000000155554089890
L2D2L3D2L1D3,1,0.000000155554089890
L2D1L1D1L2D1L1D4,1,0.000000155554089890
D9S2D3L1,1,0.000000155554089890
L2D1L5D1L3D3,1,0.000000155554089890
S1D8S3,1,0.000000155554089890
D2S2L3D1,1,0.000000155554089890
D10L1D1L1D1L1,1,0.000000155554089890
S1D3L1D3L2,1,0.000000155554089890
D3L3D1L2D1L1,1,0.000000155554089890
L3S1D4S2L5S1,1,0.000000155554089890
S1L1D6S1L1,1,0.000000155554089890
L1D1L1D1L6D1L1,1,0.000000155554089890
D7L2S4,1,0.000000155554089890
L6S2L2D4,1,0.000000155554089890
L3D3L3D3L2D2,1,0.000000155554089890
S3D3S1L2,1,0.000000155554089890
L1S1D8L1,1,0.000000155554089890
L1D1L1S1L1D1L1S1,1,0.000000155554089890
L10S1D4L1,1,0.000000155554089890
D4S1L2S1D4,1,0.000000155554089890
D11S3L4,1,0.000000155554089890
S1L4S1L4S1L5S1,1,0.000000155554089890
S2L6S5,1,0.000000155554089890
D4L4D2L3D3,1,0.000000155554089890
L7D4S1D6S1D1,1,0.000000155554089890
L4D2S1D1L3,1,0.000000155554089890
L1S1L1S1L1S1L9,1,0.000000155554089890
D3L1D3L8,1,0.000000155554089890
L1S1L2D3L8,1,0.000000155554089890
S2L3D6L2,1,0.000000155554089890
L1S1L2S1D3S1,1,0.000000155554089890
L1D3S2L3,1,0.000000155554089890
L8S1L4S2D1,1,0.000000155554089890
D5L6S1L1,1,0.000000155554089890
S1L2S1L2D3,1,0.000000155554089890
L1D3S6,1,0.000000155554089890
L1D1L2D6L2D1L1,1,0.000000155554089890
D1L4D2L1D1L1D1L1,1,0.000000155554089890
L2S1L2S1D4S1D1,1,0.000000155554089890
L1D2L2D2L2D3L3,1,0.000000155554089890
D2L3D5L1,1,0.000000155554089890
L4D2L1D1L1S1D4S1,1,0.000000155554089890
D2L7S1L2,1,0.000000155554089890
D3L3D2L2D2,1,0.000000155554089890
L3S2L2D1,1,0.000000155554089890
L2D2L2D4L2D3,1,0.000000155554089890
L2D2L3D2L6,1,0.000000155554089890
L3D1L2D1S1L1,1,0.000000155554089890
L1S1D11S1,1,0.000000155554089890
L8D1S1L1D1,1,0.000000155554089890
L2D2L10S1L1,1,0.000000155554089890
S1D4L3D2,1,0.000000155554089890
D4L1D2L1D2L1D1,1,0.000000155554089890
D4S1L8D4,1,0.000000155554089890
L4S1D4L1D2L1D2L1,1,0.000000155554089890
L8S1D2L3D1,1,0.000000155554089890
S2L7D5S2,1,0.000000155554089890
L6D1L1D3L1,1,0.000000155554089890
D9L4D3L4,1,0.000000155554089890
L4S1L4S1L2D1,1,0.000000155554089890
L3D2L3D1L2D2,1,0.000000155554089890
L4S1D2S2D2,1,0.000000155554089890
D2S18,1,0.000000155554089890
L1S1L2D4L3,1,0.000000155554089890
S1D1S2L1D2L1D1L2D1,1,0.000000155554089890
L4S2D4S2L4,1,0.000000155554089890
L2D2L1D4L3,1,0.000000155554089890
D1L1D5L1D3L1D1L3,1,0.000000155554089890
L1D1L2S1D1L1D6,1,0.000000155554089890
L1D10L3D3,1,0.000000155554089890
L1S2D1L1S2D1,1,0.000000155554089890
L2D6S1L3S1L3,1,0.000000155554089890
D6L1D1L1D1L3,1,0.000000155554089890
L2D8S1D3S2,1,0.000000155554089890
L2D1L6D4S1,1,0.000000155554089890
D1L2D2L1S3,1,0.000000155554089890
D7L3D1L1D3,1,0.000000155554089890
S1D3S1D3L3,1,0.000000155554089890
D3L1D1L2D1L1D1L3D1,1,0.000000155554089890
L2S1L2S1L3S1L2S1L1,1,0.000000155554089890
D2L2D1L1S2D2L2D1L1S2,1,0.000000155554089890
L3S1D2L5S1D2,1,0.000000155554089890
L2D1S1D4L1,1,0.000000155554089890
L2D6L3S1L3,1,0.000000155554089890
L1S1L3D6S1,1,0.000000155554089890
L2D4L4D4L5,1,0.000000155554089890
D1L9S2L2,1,0.000000155554089890
L3D8L3S1L2,1,0.000000155554089890
L16D1S1,1,0.000000155554089890
L2D2L4D5S1,1,0.000000155554089890
D1L1D1L1D1L1D2S2,1,0.000000155554089890
S1L2S1D7S1,1,0.000000155554089890
L1D5L1D10L1,1,0.000000155554089890
L3D5L1D3,1,0.000000155554089890
L5S1D3S2L3,1,0.000000155554089890
D4S1D7L1,1,0.000000155554089890
D1L1D2L2D1L2D2L2D1L2,1,0.000000155554089890
L3D3L11D1,1,0.000000155554089890
D1L1D1L1D1L1D1L1D1L1D4,1,0.000000155554089890
L1D1L2D1L4D2L2,1,0.000000155554089890
L6S1L2D2S1D4,1,0.000000155554089890
L6D1L6D4,1,0.000000155554089890
L1S1D6L4,1,0.000000155554089890
L4S1L1S1L4S1L3,1,0.000000155554089890
L5S1L2S1L3S1L3,1,0.000000155554089890
S1D1L2S1D3,1,0.000000155554089890
L1D4L2D3S1,1,0.000000155554089890
D2L2D2L2D3L3,1,0.000000155554089890
L1D1S2D4,1,0.000000155554089890
L3D2L1D1L5D4S1,1,0.000000155554089890
L3S1D2L1S1L3,1,0.000000155554089890
D6L6S2L1,1,0.000000155554089890
D7S1L5D2,1,0.000000155554089890
D5L2D5L1,1,0.000000155554089890
L1D3L4D1L1D2,1,0.000000155554089890
L7S1L2S1D3S1L3,1,0.000000155554089890
D1L1D1L1S1L1S1L9,1,0.000000155554089890
S2L2D6L2,1,0.000000155554089890
L3S1L6D3S1D2,1,0.000000155554089890
S6D1L1D1L1S2,1,0.000000155554089890
D3S2D2S2D2,1,0.000000155554089890
L3D1L1D1L3D1L1,1,0.000000155554089890
D3S1D3L1S2,1,0.000000155554089890
D6S1L2D2S2,1,0.000000155554089890
D4L1D2S2,1,0.000000155554089890
S3L7D3S1,1,0.000000155554089890
L3S1L7S1D2,1,0.000000155554089890
L3D1S1L7D2L2,1,0.000000155554089890
S4L1S6,1,0.000000155554089890
L2D3L2S1D1L1S1L1,1,0.000000155554089890
L1D2L6D1L1S1,1,0.000000155554089890
L3S1D2L1D1L3,1,0.000000155554089890
L1D6S1D6,1,0.000000155554089890
D4S1D7S1L2,1,0.000000155554089890
L3D6S1L3D6,1,0.000000155554089890
L5D5S1L5,1,0.000000155554089890
L7S2L3D1,1,0.000000155554089890
L5D1S1D1S1D1S5,1,0.000000155554089890
D1L2D4L8,1,0.000000155554089890
L5S2D2S1,1,0.000000155554089890
S3D3L9,1,0.000000155554089890
L1S1L8D5,1,0.000000155554089890
L2D4L11,1,0.000000155554089890
L4D5L8D3,1,0.000000155554089890
L1D2L2D3L1D2L2D3,1,0.000000155554089890
L1D1L3D3L1D1L3D3,1,0.000000155554089890
L1D1L2D1L3D1S2,1,0.000000155554089890
D6S1L1D1L2D1L1,1,0.000000155554089890
L2S1D6S1L2S1L3,1,0.000000155554089890
L1D2L1D3L3S2,1,0.000000155554089890
D1L3D1L2D1L3D1L4,1,0.000000155554089890
L3D3L1S1D3S1L3,1,0.000000155554089890
L4D2L1D4L2D3,1,0.000000155554089890
D7L2D3L4,1,0.000000155554089890
D4L6S1L4,1,0.000000155554089890
D1L2D1L2D1,1,0.000000155554089890
L1D1L2D2L2D1L2D2L1,1,0.000000155554089890
L1S1L1S1D3S1D3S1L3,1,0.000000155554089890
S1L2D3L3S2L1S1L2S1,1,0.000000155554089890
L2D4S3L2D4,1,0.000000155554089890
D3S4D6L3,1,0.000000155554089890
D7L5S1L4,1,0.000000155554089890
L5S2L2D1L3,1,0.000000155554089890
D1L2S2D1L2D1L1S1,1,0.000000155554089890
L3D7L1D4,1,0.000000155554089890
D9L2D8,1,0.000000155554089890
L2D6S1L2D6,1,0.000000155554089890
L5S1D2L4S2,1,0.000000155554089890
D1L1D3L2D2L1,1,0.000000155554089890
S1D1L1D1L1D1L1D1L1D1L1D1S1,1,0.000000155554089890
L4D2L5D1S1,1,0.000000155554089890
L1S1L1S1L2S1D1,1,0.000000155554089890
D1S1D2,1,0.000000155554089890
D6L3D4S1D2,1,0.000000155554089890
L2S1D2S1L2S1L4S1L3,1,0.000000155554089890
L1D1S2D6S1,1,0.000000155554089890
L3D4S1D4L2,1,0.000000155554089890
S2L3S1D8S2,1,0.000000155554089890
L1D1L1D1L2D2L1D1L3D1L1S1,1,0.000000155554089890
S1L3S6,1,0.000000155554089890
L3D2L1D1L2D3,1,0.000000155554089890
L2S1D1L5S1,1,0.000000155554089890
L5D4S1D3L3,1,0.000000155554089890
L2D1L2D1L6D2,1,0.000000155554089890
D2L3D2L1D4,1,0.000000155554089890
L4S1L8D6,1,0.000000155554089890
L7D6S1L4S1L1,1,0.000000155554089890
S1L2S1L3S1D2S1D2,1,0.000000155554089890
L6S1D5L4,1,0.000000155554089890
L5D5S1L4S1L3,1,0.000000155554089890
D1S1D2S1L3D2,1,0.000000155554089890
D1L2D1L6D1,1,0.000000155554089890
D1S1D1L1S1D1L1D1,1,0.000000155554089890
L5S2D2L2,1,0.000000155554089890
L1D4L1D2L3,1,0.000000155554089890
D2L6D2L4,1,0.000000155554089890
L8S2L2S1,1,0.000000155554089890
L5D1S1L1D3,1,0.000000155554089890
L2D2S1D2L8,1,0.000000155554089890
L5S1D3L7,1,0.000000155554089890
L3S1D9S3,1,0.000000155554089890
L5S1D1L1D4,1,0.000000155554089890
L3S1L1D8L1,1,0.000000155554089890
L6S1L1S1L1S1L1S1L3,1,0.000000155554089890
D12L2D4,1,0.000000155554089890
L1D1L1D17,1,0.000000155554089890
L7D1L1D2L1D1,1,0.000000155554089890
S1L4S1L2D3,1,0.000000155554089890
D2L3D3L1D1L1D1,1,0.000000155554089890
D4S3D4S3,1,0.000000155554089890
D2L1D2L3S1D1,1,0.000000155554089890
L3S1D4L2D1L1D2,1,0.000000155554089890
L4S1L2S1L4S1L3,1,0.000000155554089890
L2D1L1D1L2S1D1,1,0.000000155554089890
L1D2L6D4S1L4S1L1,1,0.000000155554089890
L9D2S1L4,1,0.000000155554089890
D7S2L3D4,1,0.000000155554089890
L2D1L1S1L4S1,1,0.000000155554089890
S3L1D12,1,0.000000155554089890
L3S3D1S4,1,0.000000155554089890
S1L5S2L3,1,0.000000155554089890
S1L1D1L3D2,1,0.000000155554089890
L3D1S1L1S1L1S1,1,0.000000155554089890
L5D1L4D1L5D1,1,0.000000155554089890
L4S1L8D4,1,0.000000155554089890
S1D1L2D1S1L1D2S1,1,0.000000155554089890
L4D5S1L3D1,1,0.000000155554089890
L1D1L1D1L1D1L2D1L1D1,1,0.000000155554089890
L3D3S2L1D1L1,1,0.000000155554089890
L5S2D4S5,1,0.000000155554089890
L3D4L4S1D3S1L3,1,0.000000155554089890
D9S2D4,1,0.000000155554089890
L5D6S2D3,1,0.000000155554089890
L2D1L1D4L2D1,1,0.000000155554089890
L4S1D5S1L3,1,0.000000155554089890
L4S2D1L2,1,0.000000155554089890
L1D1S1D4L8,1,0.000000155554089890
L1D1S2D1L9,1,0.000000155554089890
L3S7D2,1,0.000000155554089890
D3L2D4L1D1,1,0.000000155554089890
L7D1L3D2S1,1,0.000000155554089890
L1S1L5S2,1,0.000000155554089890
L1D2L3D1L2D2,1,0.000000155554089890
L3D4L4D2L2,1,0.000000155554089890
S3L4D7L2,1,0.000000155554089890
D8L4D7,1,0.000000155554089890
D1L1D1L1D1L1D1L1D1L1S1D5,1,0.000000155554089890
L4D6L4D4,1,0.000000155554089890
S2D1L5D1L4,1,0.000000155554089890
L8D2S1D1S1L5S1L1,1,0.000000155554089890
L3D1S1D2L2D5S1D1,1,0.000000155554089890
L2D1L16,1,0.000000155554089890
L3D1S1L4S1L3,1,0.000000155554089890
L3D2L4D2L1D3,1,0.000000155554089890
D3S3D2S1D1,1,0.000000155554089890
D1L1D2L1D3L3,1,0.000000155554089890
L1S1L1S1D1S1D1S1D1S1D1S1D1,1,0.000000155554089890
L3S1L5D11,1,0.000000155554089890
L3D4S2L2S2,1,0.000000155554089890
L3S2L4D3,1,0.000000155554089890
L2D3L5D2L2,1,0.000000155554089890
L1D1L1D1L1D1L1D4L2,1,0.000000155554089890
L1D2L1S1L8,1,0.000000155554089890
L6D1L1D5S1L4S1L1,1,0.000000155554089890
L2S1L4D2S1,1,0.000000155554089890
L6S1L4D4S1,1,0.000000155554089890
L2D3L2S1D4,1,0.000000155554089890
S2L2D2L2D2L2,1,0.000000155554089890
L3D1L3D1L2D5S1,1,0.000000155554089890
S1L1S2L1S2L1S1D3S1D1S1,1,0.000000155554089890
L1S1L5D3S2,1,0.000000155554089890
S2D2S2L8,1,0.000000155554089890
L1S1L2S1D5S3,1,0.000000155554089890
L2D1S1D2L8,1,0.000000155554089890
L8D4S2D2,1,0.000000155554089890
S1D2L5S1L1,1,0.000000155554089890
S2D1S1D2L3,1,0.000000155554089890
L1D1S1L1D1S1D4,1,0.000000155554089890
L4D3L2D7,1,0.000000155554089890
D1L1D3L1D1L3D1,1,0.000000155554089890
L7S2D3L4,1,0.000000155554089890
D2S1D2S1D2S1L1D1S1L1D1S1L1D1S1D2,1,0.000000155554089890
D6L1D1L1S1L1,1,0.000000155554089890
L9D1L1D3S1,1,0.000000155554089890
L9D1S4,1,0.000000155554089890
D1L1D1L2D1S2,1,0.000000155554089890
D3S1D1L8,1,0.000000155554089890
L6S2D3L3,1,0.000000155554089890
L4S1L4S1L5S1L3,1,0.000000155554089890
S1L6S2L1,1,0.000000155554089890
D1L4D1L4D4,1,0.000000155554089890
L2D1L3D1L1D1L1D2L4S1,1,0.000000155554089890
L6D1L2D1L9,1,0.000000155554089890
L10D2L1D1L2,1,0.000000155554089890
D7L2D6S1,1,0.000000155554089890
D4S1L6S1D2,1,0.000000155554089890
S1L1D1S1D4S1L2,1,0.000000155554089890
L1S1D9L1S1L1,1,0.000000155554089890
D7L5D6,1,0.000000155554089890
L1D1L1D1L1D1L1D12,1,0.000000155554089890
D1L4D6S2,1,0.000000155554089890
L6D8S1L5,1,0.000000155554089890
L2S6L1D1,1,0.000000155554089890
L1D7S7,1,0.000000155554089890
D1L7D1L6,1,0.000000155554089890
L3D1S1L4D4,1,0.000000155554089890
L2S2L1D1L3S1,1,0.000000155554089890
L3S1L2S1L9,1,0.000000155554089890
L6D11S3,1,0.000000155554089890
L3D11S2L1,1,0.000000155554089890
D1L5D3S1,1,0.000000155554089890
L1D1L4S1L4,1,0.000000155554089890
L1D5L1D5L2,1,0.000000155554089890
L1D3S1L4S1L2,1,0.000000155554089890
L1D3L3D3L4,1,0.000000155554089890
L1D3L1D1L1D1L1D2,1,0.000000155554089890
L2D1L1D1L1D1L2D1L1D1L1D2,1,0.000000155554089890
L2D1L1D3L1D1L1S1,1,0.000000155554089890
D1L10D4S1,1,0.000000155554089890
L11D3L6,1,0.000000155554089890
L1D4L1D4L1D6,1,0.000000155554089890
D2S2D5,1,0.000000155554089890
L2D1L3D1S3,1,0.000000155554089890
L7D6S2L2S1,1,0.000000155554089890
L1S1L17S1,1,0.000000155554089890
D1L3S2D1L3S2,1,0.000000155554089890
L3D2L2S1L5,1,0.000000155554089890
D1S1D1S2D1S1L3,1,0.000000155554089890
S1L1S1L4S1L4S1,1,0.000000155554089890
L2S1D11S2,1,0.000000155554089890
S9D6L1,1,0.000000155554089890
D4L1D2L2D1L1,1,0.000000155554089890
L9S2D9,1,0.000000155554089890
L5S2L5S2,1,0.000000155554089890
L5D2S1L6D1,1,0.000000155554089890
L3S4,1,0.000000155554089890
L2S1L1D1S1L2S1D1L1S1D1L1S1D2S1D2,1,0.000000155554089890
L2S1L3D3S1,1,0.000000155554089890
L1D1L2D1L1D1L8,1,0.000000155554089890
L3D2S1D3S1L2,1,0.000000155554089890
D6S1L2S2,1,0.000000155554089890
L12S2D6,1,0.000000155554089890
L4D1L2D1S2,1,0.000000155554089890
L4D6L4S1D3S1L1,1,0.000000155554089890
L8S4D2,1,0.000000155554089890
L4D2L3D2L1,1,0.000000155554089890
L1D6L1S1D3,1,0.000000155554089890
L2D2S1D2S1L4,1,0.000000155554089890
D1S1L4D1S1,1,0.000000155554089890
S1D1L3D6,1,0.000000155554089890
L1D3L2D11,1,0.000000155554089890
D1L2D1L2D3L3,1,0.000000155554089890
L4D3L6S1D2,1,0.000000155554089890
L3D1L9D1L6,1,0.000000155554089890
D1L2D7S1,1,0.000000155554089890
L1D1L2S1L2S1,1,0.000000155554089890
S1L3S2L4,1,0.000000155554089890
L3D1L1D1L2D2L3D2,1,0.000000155554089890
D3L3S1D6,1,0.000000155554089890
D1L1D3L8D1L2,1,0.000000155554089890
L3D1L3D4L1,1,0.000000155554089890
L3S1D1L2D2L1D1,1,0.000000155554089890
L2D1L2D1L1D4,1,0.000000155554089890
L3D1L1D1L9,1,0.000000155554089890
D1S1L2D2L1S1L1S1D1L1,1,0.000000155554089890
S1L4S1L5,1,0.000000155554089890
L6S1L8D3,1,0.000000155554089890
L3S1L3D3L2,1,0.000000155554089890
L1D4L1D2L2D2L3D1,1,0.000000155554089890
L4D1L2D1L5D1L3,1,0.000000155554089890
S1D1L4D4L4D1S1,1,0.000000155554089890
D1S1D2L3D2L2S1L2,1,0.000000155554089890
L1D1S1L1D1L2D1S1,1,0.000000155554089890
L4D3S1D2S1L3,1,0.000000155554089890
D6L3D1L1D1L1,1,0.000000155554089890
L2S1L6D2S1,1,0.000000155554089890
L3S1L1D1L1D1L1D1,1,0.000000155554089890
L2D1L2S1D1L2D1L2S1D1,1,0.000000155554089890
L2S3D3L2S3D3,1,0.000000155554089890
D3L1D6L3S2,1,0.000000155554089890
L3D1S1D1S1L4,1,0.000000155554089890
D1L5D1L1S1,1,0.000000155554089890
L3D4L2D7,1,0.000000155554089890
L1D2L1D1L6D1L2D1L5,1,0.000000155554089890
L1D2L1D6L3,1,0.000000155554089890
L2S1D1S3L1,1,0.000000155554089890
D1L1D1L1D11L1,1,0.000000155554089890
L1D4S1L6,1,0.000000155554089890
D1L1D1L1D1S1D1L1D1L1D1,1,0.000000155554089890
L2D11L4D3,1,0.000000155554089890
L3D6S1D3S1L2,1,0.000000155554089890
L2D1S1D1S1D1L8,1,0.000000155554089890
L1S1L1S1L1S1L1S1D7,1,0.000000155554089890
D1L3D1L10D1L4,1,0.000000155554089890
L1D2L2D2L1D4,1,0.000000155554089890
D1L3S1L2D1S1,1,0.000000155554089890
L5D1L1D1L3D1L1,1,0.000000155554089890
S1L2S1L3D1,1,0.000000155554089890
L10D3L5D2,1,0.000000155554089890
L6S1L3S1L6,1,0.000000155554089890
L9D3L6,1,0.000000155554089890
L4S1L7S1D3S1D1,1,0.000000155554089890
L2D1L1D1L2D1L2D2L3D1,1,0.000000155554089890
S1L7D1S1D9,1,0.000000155554089890
D3S1D7S1,1,0.000000155554089890
